25.85632
0.01506
0.00455
0.00259
0.00215
0.00186
0.00194
0.00264
0.03810
0.00235
0.00224
0.00159
0.00121
0.00101
0.00108
0.00104
0.00161
0.00081
0.00112
0.00104
0.00405
0.00815
0.00120
0.00363
0.00260
0.00474
0.00129
0.00064
0.00173
0.00367
0.00073
0.00064
0.00082
0.00290
0.00071
0.00075
0.00101
0.00633
0.00110
0.00054
0.00056
0.00051
0.00059
0.00059
0.00055
0.00050
0.00066
0.00061
0.00083
0.00134
0.00062
0.00051
0.00053
0.00063
0.00120
0.00066
0.00046
0.00048
0.00135
0.00213
0.00056
0.00047
0.00042
0.00044
0.00042
0.00042
0.00043
0.00042
